25.4,144.6,16.6,344.2,114.5
25.3,144.9,16.9,334,115.5
25.3,146.3,16.8,335.4,113.4
25,145.5,16.6,334.1,110.2
24.7,144.8,16.8,331.5,107.9
24.7,144.8,16.8,331.5,107.9
24.7,144.8,16.8,331.5,107.9
24.9,144.5,16.9,338.7,106.9
24.5,144.8,16.9,328.6,104.5
24.5,145.5,16.3,319.4,105.2
24.2,146.4,17.1,311,104.1
24,148.5,17.1,319.6,104
24,148.5,17.1,319.6,104
24,148.5,17.1,319.6,104
24.4,148.9,17,302.1,103.6
22.1,155,16.2,303.9,100.9
22.2,145.4,16.8,292.9,98.2
21.8,143.9,16.6,291.1,98.6
22.2,141.8,16.5,293.2,99.9
22.2,141.8,16.5,293.2,99.9
22.2,141.8,16.5,293.2,99.9
21.7,144,17.3,291.1,97.9
21.9,144.8,16.8,290.4,98.4
21.6,143.1,16.7,294.4,97.1
21.2,144.3,15.6,292.1,95.9
21,151.2,16.4,292.8,95.5
21,151.2,16.4,292.8,95.5
21,151.2,16.4,292.8,95.5
21.3,157.6,16.5,295.1,98.9
21.5,152.7,16.8,294.8,99.9
21.4,149.4,15.9,295.5,96.5
21.3,165.9,15.8,303.8,97.7
22,174.8,16.5,323.8,103.7
22,174.8,16.5,323.8,103.7
22,174.8,16.5,323.8,103.7
21.4,168.6,16.4,330.6,100.7
21.6,169.8,16.5,348.1,103
22,163.2,16.6,345.4,101.4
22.2,152.5,16.2,333.8,97.9
22,151,16.2,337.4,96.8
22,151,16.2,337.4,96.8
22,151,16.2,337.4,96.8
22,151.7,16.3,318.6,99.3
22.1,156.6,16.2,325.2,102.4
22.6,156.7,16.3,337.4,102.7
22.9,153.7,16.9,340.1,108
22.9,153.7,16.9,340.1,108
22.9,153.7,16.9,340.1,108
22.3,148.5,16.8,340.1,105.5
22.3,153.7,16.8,340.1,101.2
22.1,156,16.9,338.7,98.9
22,158.9,17.2,343.5,97.7
22.2,156.1,17.2,346.8,99.1
22.2,156.1,17.2,346.8,99.1
22.2,156.1,17.2,346.8,99.1
22.4,151.6,17.7,340.3,106.6
22.3,149.1,17.1,338.6,101.8
22,151.1,17,333.8,100.2
22,151.7,16.9,333.7,97.2
21.9,144.2,16.9,333.8,95.8
21.9,144.2,16.9,333.8,95.8
21.9,144.2,16.9,333.8,95.8
21.8,143.1,16.8,331.3,97.6
21.8,144.2,16.8,326.7,97
22.1,144,16.7,325.6,101.6
21.9,145.6,16.6,327.3,101.7
22,146.5,16.9,327.5,100.2
22,146.5,16.9,327.5,100.2
22,146.5,16.9,327.5,100.2
21.7,151.7,16.6,327.4,101.1
22.6,163.9,16.7,327.2,85.4
22.5,165.9,16.4,322.9,86.3
22.7,160.8,16.8,322.9,86.6
22.8,168.9,16.8,321.8,87.1
22.7,166.3,16.5,319.8,87.7
22.7,165.5,16.5,319.8,87.7
22.7,164,16.5,319.8,87.7
22.8,167.5,16.6,314.1,89.6
23.5,165.2,16.8,315.9,89.6
22.9,163.7,16.7,309.4,88.4
23,166.5,16.6,318.1,88.8
23.2,169,17,320.5,89.1
23.2,170.1,17,320.5,89.1
23.2,171.8,17,320.5,89.1
23.1,170.5,17.3,320.8,89.9
23.2,177,16.8,322.9,92.4
23.4,182.6,17.4,319.9,94.4
23.1,189.9,17.4,325.3,97
23.1,182.8,16.9,324.1,95.3
23.1,182.8,16.9,324.1,95.3
23.1,182.8,16.9,324.1,95.3
23.6,190.1,17.5,313.9,97.4
23.1,199.8,17.4,319.5,97.1
24.3,194.1,17.6,329.3,111.4
23.9,180.8,18.2,335.4,112.1
26.3,183.5,18.7,345.1,124.1
26.3,183.5,18.7,345.1,124.1
26.3,183.5,18.7,345.1,124.1
27.1,183.8,20.9,339.2,140.8
27.7,189.1,20.5,332.2,138.6
28.4,187.4,20.7,338.6,154.2
28.3,193.2,20.6,351.5,159.5
29,203.1,21.6,363.7,175
29,203.1,21.6,363.7,175
29,203.1,21.6,363.7,175
28.1,194.5,22,336,174.9
33.2,190.5,28.6,390.6,283.4
32.8,185.7,27,375.6,251.4
32,189.9,25.9,371.7,232.3
30.7,191.2,25.4,366.4,206.8
30.7,191.2,25.4,366.4,206.8
30.7,191.2,25.4,366.4,206.8
30.4,189.3,24.2,363,187.9
31.1,209.2,24.9,361.7,207.6
31,216.3,25.4,364.2,232.9
31.2,228.7,25.7,362.6,243.3
34,235.9,28.3,376,269.9
34,235.9,28.3,376,269.9
34,235.9,28.3,376,269.9
32.6,228.7,27.3,362.8,229.9
31.6,234.7,27.1,367.8,229.3
31.3,241.6,27,366.6,220.3
31.2,254,26.4,366.7,216.2
32.2,248.3,26.1,369,203.8
32.2,248.3,26.1,369,203.8
32.2,248.3,26.1,369,203.8
30.3,251.9,25,367.9,199.2
31.8,261.6,25.2,371.3,200.9
29.3,260.7,25.2,373.7,200.2
31.2,268.1,26.5,373.7,227.2
31.9,269.1,26.2,354.8,223.3
31.9,269.1,26.2,354.8,223.3
31.9,269.1,26.2,354.8,223.3
32.8,275.8,27.3,354.9,233.6
32.3,268.3,27.4,353.5,236.8
32.1,265.8,26.4,352.1,229
32.8,263.1,27.3,351,229.7
31.9,258.2,26.4,347.5,217.1
31.9,258.2,26.4,347.5,217.1
31.9,258.2,26.4,347.5,217.1
31.8,260.5,26.1,344.6,214.3
31.4,258.5,26,342.8,211.8
31,267.6,25.9,342.8,208
32.2,264.1,26,341.7,213.9
32.4,269.5,25.9,341.7,215.4
32.4,269.5,25.9,341.7,215.4
32.4,269.5,25.9,341.7,215.4
30.9,271.5,25.6,335.7,212.1
30.9,260.8,25.6,335.7,212.1
30.8,261,25.9,335.7,213.9
30.9,257.5,25.9,335.7,214.3
30.5,249.3,25.7,335.7,208.9
30.5,249.3,25.7,335.7,208.9
30.5,249.3,25.7,335.7,208.9
31.4,245.3,25.5,331.3,209
31.6,245.3,25.7,332.8,203.3
30.8,250.1,25.6,335.8,204.4
29.9,245.5,25.9,335.8,204.5
29.7,240.4,26.3,335.8,208.8
29.7,240.4,26.3,335.8,208.8
29.7,240.4,26.3,335.8,208.8
30.4,242.5,26,335.9,207.9
29.9,240.7,26,335.9,210.6
29.6,237.9,26.1,335.9,211
30.8,234.3,25.6,335.9,211.9
30,222.5,25.9,335.9,213.3
30,222.5,25.9,335.9,213.3
30,222.5,25.9,335.9,213.3
30.7,223,25.6,339.4,215.7
30.6,220.7,25.6,343,213.6
30.2,212.8,25.4,343,213.2
30.8,212,25.3,351.3,224.3
30.8,208.8,25.8,354.7,234.5
30.8,208.8,25.8,354.7,234.5
30.8,208.8,25.8,354.7,234.5
31,210.6,25.6,353.7,231.9
31,212.6,25.5,354.3,228.6
30.9,214.4,25.5,355,228.9
31.6,215.8,25.5,360.9,235.1
31.8,210.5,26.4,373.7,247
31.8,210.5,26.4,373.7,247
31.8,210.5,26.4,373.7,247
32.1,211.6,26.9,377.3,256.2
31,215.3,26.8,376.1,251.9
31.7,217.7,27.7,379.7,258.9
31.7,225.4,25.3,387.8,256
31.7,237,27,389,258.2
31.7,237,27,389,258.2
31.7,237,27,389,258.2
31.6,245.6,26.9,393.7,252.3
32,234.1,26.6,387.1,244.4
31.6,239.6,26,392.6,247.3
32.5,233.6,25.7,390.9,249.6
32.3,238.2,26,389.6,255.3
32.3,238.2,26,389.6,255.3
32.3,238.2,26,389.6,255.3
32.3,243.5,26.5,386.7,254.6
32.8,254.3,25.9,388.3,255
32.6,263.1,25.7,389.5,252.7
33,277.1,25.3,391.4,261.5
33.3,282.5,26,392.4,262.8
33.3,282.5,26,392.4,262.8
33.3,282.5,26,392.4,262.8
33.2,280.4,25.2,390.2,260.5
32.9,287.5,24.9,391.4,251.3
32.7,290.2,24.6,396.6,241.2
32.7,298.5,24.7,395.5,238.1
32.6,301,25,393.1,230.8
32.6,301,25,393.1,230.8
32.6,301,25,393.1,230.8
32.4,299.4,24.4,389.3,223.2
31.9,307.2,24,386.2,223.2
32.1,289.5,23.9,386.2,227.8
31.9,276.7,23.8,379.1,226.4
31.9,276.1,24,379.1,224.4
31.9,276.1,24,379.1,224.4
31.9,276.1,24,379.1,224.4
31.5,278.7,23.9,374.3,216.5
32.3,286.2,24.1,370.8,207.1
31.9,280.8,24.1,368.5,208.1
34.2,281.2,25.6,372.5,217
33.6,281.4,25,371.2,216.5
33.6,281.4,25,371.2,216.5
33.6,281.4,25,371.2,216.5
33.6,279,24.7,371.2,222.5
33.1,277.8,24.8,371.2,216.3
36,274.7,24.6,370.9,213.6
36.6,272.4,24.8,372.5,219.6
36.7,258.8,25.2,379.5,247.8
36.7,258.8,25.2,379.5,247.8
36.7,258.8,25.2,379.5,247.8
36.6,266.5,25.3,380.7,256.5
37.9,264.5,27,387.7,266.7
37,257.6,27.5,384.1,255.8
36,253.9,28.2,386.5,256.8
37.3,260.1,28.3,386.5,261.5
37.3,260.1,28.3,386.5,261.5
37.3,260.1,28.3,386.5,261.5
37.3,263.2,28.8,391.3,271.5
37.6,250.3,29.1,390.1,267.6
37.7,240.9,28.9,387.8,266.4
37.7,244.2,29.1,384.4,270.1
37.7,241.9,29.5,390.8,271.3
37.7,241.9,29.5,390.8,271.3
37.7,241.9,29.5,390.8,271.3
37.6,221.2,29.3,386.6,269.7
37.6,219.4,28.7,383.1,263.6
37.8,232.6,28.9,383.1,270.4
38.2,225.7,29.7,387.8,283.1
39.3,222.2,29.9,390.2,277.5
39.3,222.2,29.9,390.2,277.5
39.3,222.2,29.9,390.2,277.5
38.8,221.1,29.4,386.9,267.8
39.2,210.9,29.5,387.3,276.3
39.2,209.5,29.5,387,279.4
39.1,217.7,29.5,386.2,269.9
39.6,212.8,29.6,390.3,271.9
39.6,212.8,29.6,390.3,271.9
39.6,212.8,29.6,390.3,271.9
38.8,209,29.3,384.6,261.4
39,208.7,29.7,386.1,269.3
